5 Stars,1 Star,En_Category,Install_con,Cleaned_Name,Rate
76,3,sfr,10000,دنگ,4
90,3,sfr,3000000,علیبابا,4
0,0,sfr,10,BUD,0
75,7,sfr,50000,بازارگاه,4
75,12,sfr,100000,Navigation,4
62,9,sfr,20000,نقشهی,4
0,0,sfr,10,Security,0
86,3,sfr,10000,تریپ,4
58,20,rft v آmd,50000,نقشه,3
0,0,sfr,10,Cat,0
72,6,rft v آmd,50000,روتا,4
70,20,sfr,100000,Fox,4
75,6,sfr,10000,OsmAnd,4
67,16,sfr,20000,تخت,4
78,6,sfr,2000,Skyscanner,4
73,7,sfr,20000,سفرنما,4
71,8,sfr,20000,GPS,4
83,10,sfr,20000,یوتراوز,4
81,5,آmvzsh,20000,Drops,4
75,3,sfr,20000,Wikiloc,4
70,15,sfr,20000,ملی,4
79,3,rft v آmd,50000,MapFactor,4
85,15,sfr,1000,زنجانگردی,4
50,50,sfr,500,پیکاپ,3
0,0,sfr,10,Mobil,0
91,4,sfr,10000,سفر,4
0,0,sfr,10,Beaches,0
78,10,sfr,20000,Agoda,4
0,0,sfr,10,TDR,0
95,3,آmvzsh,10000,بالسا,4
53,38,sfr,50000,توریستگاه,3
33,67,sfr,1000,مسافرت,2
73,11,rft v آmd,50000,"GPS,",4
80,10,آmvzsh,50000,English,4
77,9,sfr,500000,مِستربلیط,4
76,11,sfr,50000,رسپینا,4
52,25,rft v آmd,200000,حمل,2
79,9,sfr,20000,GPS,4
81,13,آmvzsh,2000,آموزش,4
59,15,sfr,10000,آذرردیاب,3
62,16,sfr,200000,Street,4
59,13,khryd,500000,نت,4
0,0,sfr,10,Hyderabad,0
62,18,sfr,50000,Muscle,4
0,0,sfr,10,Currency,0
89,0,rft v آmd,10000,All,4
59,23,sfr,20000,الی,3
73,9,sfr,1000,سمنان,4
68,23,sfr,5000,ایرپلین,3
82,4,sfr,500000,سپهر360,4
72,5,sfr,50000,GPS,4
69,11,sfr,50000,میهمان,4
72,5,آmvzsh,5000,بامبو,4
68,17,sfr,100000,قاصدک24,4
67,0,sfr,500,Ace,4
73,10,sfr,1000000,Booking.com,4
73,7,sbk zndgy,50000,دانرو,4
60,16,rft v آmd,10000,نقشه/مسیریاب,3
71,8,sfr,5000,گردشگری,4
80,7,آmvzsh,100000,آیلینگو,4
69,15,sfr,50000,Fire,3
75,7,rft v آmd,10000000,Google,4
75,5,آmvzsh,20000,Busuu,4
73,4,khryd,500000,تخفیفان,4
75,7,abzarha,10000,Voice,4
80,6,sfr,2000,اَمی,4
73,8,sfr,2000000,Google,4
87,0,sfr,10000,GPS,4
83,0,rft v آmd,5000,Maps,4
63,25,rft v آmd,2000,Offline,3
70,16,sfr,20000,کی,4
85,3,sfr,5000,Instant,4
84,1,sfr,50000,همگردی,4
74,12,sfr,50000,Car,4
82,2,sfr,10000,مستر,4
78,4,rft v آmd,10000000,بلد,4
63,26,sfr,50000,هومسا,3
78,8,آmvzsh,20000,Learn,4
77,3,rft v آmd,1000000,مسیریاب,4
61,14,sfr,100000,نقشه,4
0,0,sfr,10,Parkomat,0
77,0,sfr,5000,GPX,4
87,9,sfr,50000,چارتر,4
65,11,آmvzsh,20000,HelloTalk,4
96,3,sfr,20000,اورژانس,4
76,12,sfr,10000,سفرستان,4
66,8,sfr,200000,رایا,4
79,0,sfr,10000,Compass,4
76,9,آmvzsh,20000,لینگوگیم,4
75,5,sfr,50000,نقشهی,4
77,14,sfr,10000,Live,4
59,23,sfr,20000,ایران,4
0,0,sfr,10,ChillinWorldWide,0
77,12,sfr,20000,رزرو,4
100,0,sfr,1000,Currency,5
0,0,sfr,10,Airblue,0
68,7,آshpzy v rstvran,20000,Foursquare,4
81,5,rft v آmd,10000000,نشان,4
0,0,sfr,10,Phrasebook,0
92,0,sfr,5000,Airbnb,4
66,18,sfr,200000,فلایتیو,3
89,8,rft v آmd,2000,تریل,4
67,7,sfr,2000,خرید,5
0,0,sfr,10,onTime,0
71,13,tnasb andam,2000,komoot,3
38,40,rft v آmd,10000,دوچرخه,2
86,3,rft v آmd,20000000,اسنپ,4
67,21,rft v آmd,50000,اثاث,3
81,5,amvr maly,1000000,قبضینو,4
0,0,rft v آmd,10,Fuel,0
0,0,rft v آmd,10,پیک,0
0,0,rft v آmd,10,GPS,0
0,0,rft v آmd,10,ComfortDelGro,0
60,20,rft v آmd,500,Offline,4
0,0,rft v آmd,10,Atlas,0
0,0,rft v آmd,10,AAWireless,0
0,0,rft v آmd,10,Qibla,0
100,0,rft v آmd,10,Wild,5
81,5,rft v آmd,200000,تاکسی,4
0,0,rft v آmd,10,LeipzigMOVE,0
78,11,rft v آmd,2000,what3words,4
0,0,rft v آmd,10,Fasteroute,0
49,36,rft v آmd,10000,بسپر,2
0,0,rft v آmd,100,Phone,4
80,4,rft v آmd,9000000,تپسی,4
81,8,rft v آmd,2000,Land,4
100,0,rft v آmd,10,باربوق,5
0,0,rft v آmd,10,Translink,0
82,6,rft v آmd,5000,"Speedometer,",4
0,0,rft v آmd,10,TwoNav,0
0,0,rft v آmd,10,Offline,0
66,23,rft v آmd,20000,بارنت,3
0,0,rft v آmd,10,Earth,0
0,0,rft v آmd,10,Ottawa,0
65,16,rft v آmd,1000000,الوپیک,4
0,0,rft v آmd,10,"TrackyTry,",0
0,0,rft v آmd,10,Allocab,0
62,15,rft v آmd,5000,پیکاتو,4
0,0,rft v آmd,10,Qibla,0
0,0,rft v آmd,10,Smart,0
82,7,sbk zndgy,200000,استادکار,4
0,0,rft v آmd,10,Munich,0
80,5,rft v آmd,20000,Magic,4
0,0,rft v آmd,10,Live,0
0,0,rft v آmd,10,GreenMobility,0
0,0,rft v آmd,10,Family,0
0,0,rft v آmd,10,VRN,0
75,25,rft v آmd,1000,Maps,4
59,28,rft v آmd,200000,Tuk,3
0,0,rft v آmd,10,Covid,0
0,0,rft v آmd,10,Mobile,0
76,3,rft v آmd,10000,عیب,4
0,0,rft v آmd,10,Car,0
0,0,rft v آmd,10,ActiveOBD,0
0,0,rft v آmd,10,Parkdroid,0
65,13,rft v آmd,500000,ايساكو,4
0,0,rft v آmd,10,bus@sg,0
0,0,rft v آmd,10,bus.co.il,0
100,0,rft v آmd,2000,GPS,5
76,9,amvr maly,200000,پیشخوان۲۴,4
100,0,rft v آmd,10,جت,5
88,6,rft v آmd,5000,Yandex,4
77,7,amvr maly,1000000,پِیپاد(خلافی،کارت,4
82,9,rft v آmd,10000,GPS,4
67,13,rft v آmd,10000,Live,3
0,0,rft v آmd,10,Guía,0
82,2,sfr,2000,مترو,3
0,0,rft v آmd,10,Mobile,0
0,0,rft v آmd,10,HKeMobility,0
60,17,rft v آmd,50000,مترو,3
0,0,rft v آmd,10,Madrid,0
0,0,rft v آmd,10,DC,0
0,0,rft v آmd,10,Radar,0
0,0,rft v آmd,10,No,0
0,0,rft v آmd,10,TOYOTA,0
73,0,rft v آmd,5000,AlpineQuest,4
0,0,rft v آmd,10,Street,0
0,0,rft v آmd,10,Athens,0
0,0,rft v آmd,10,Where,0
0,0,rft v آmd,10,Live,0
0,0,rft v آmd,10,Electromaps,0
0,0,rft v آmd,10,GPS,0
0,0,rft v آmd,10,Chartr,0
0,0,rft v آmd,10,Find,0
86,0,rft v آmd,2000,My,4
78,7,rft v آmd,5000,Police,4
0,0,rft v آmd,10,Mobile,0
91,0,rft v آmd,2000,Careem,4
0,0,rft v آmd,10,Moje,0
72,7,rft v آmd,200000,جاده,4
56,19,rft v آmd,10000,گاراژ,3
0,0,rft v آmd,10,PHX,0
47,47,rft v آmd,5000,ظریف,3
0,0,rft v آmd,10,Delhi,0
0,0,rft v آmd,10,SEPTA,0
70,14,amvr maly,1000000,ست,4
0,0,rft v آmd,10,NYC,0
81,14,rft v آmd,10000,باربانت,3
0,0,rft v آmd,10,Wain,0
0,0,rft v آmd,10,Smart,0
0,0,rft v آmd,10,Pendel,0
0,0,rft v آmd,10,Metro,0
0,0,rft v آmd,10,Smart,0
100,0,rft v آmd,100,مپینو,5
0,0,rft v آmd,10,Location,0
0,0,rft v آmd,10,Taxi,0
0,0,rft v آmd,10,Mercedes,0
75,25,rft v آmd,100,کاربادی,4
72,17,rft v آmd,20000,نوبار,4
0,0,rft v آmd,10,Zypp,0
0,0,rft v آmd,10,HTM,0
68,8,rft v آmd,50000,خودرو,4
90,4,rft v آmd,10000,مسیرو,4
0,0,rft v آmd,10,GPS,0
0,0,rft v آmd,10,Mexico,0
0,0,rft v آmd,10,Field,0
75,6,abzarha,100000,پلاک,4
93,0,rft v آmd,2000,FindShip,4
0,0,rft v آmd,10,SeatX,0
0,0,rft v آmd,10,WUL4BUS,0
0,0,rft v آmd,10,Southern,0
78,5,rft v آmd,50000,Gps,4
0,0,rft v آmd,10,FleetAdvance,0
0,0,rft v آmd,10,Toll,0
0,0,rft v آmd,10,Live,0
0,0,rft v آmd,10,Lothian,0
67,22,rft v آmd,2000,2GIS,4
0,0,rft v آmd,10,Used,0
0,0,rft v آmd,100,Street,0
72,6,rft v آmd,5000,Land,4
0,0,rft v آmd,10,Live,0
0,0,rft v آmd,10,Pataa,0
0,0,rft v آmd,10,NICE,0
74,7,khryd,500000,همراه,4
0,0,rft v آmd,10,Live,0
0,0,rft v آmd,10,GPS,0
0,0,rft v آmd,10,Charging,0
0,0,rft v آmd,10,Live,0
75,11,rft v آmd,10000,Handy,4
0,0,rft v آmd,10,Live,0
0,0,rft v آmd,10,Zoo,0
87,4,rft v آmd,100000,جابه,4
0,0,rft v آmd,10,Tyumen.Transport,0
0,0,rft v آmd,10,راننده,0
0,0,rft v آmd,10,Taxi,0
0,0,rft v آmd,10,Qibla,0
56,34,rft v آmd,50000,استعلام,3
90,10,rft v آmd,100,تحصیلدار,4
0,0,rft v آmd,10,Live,0
0,0,rft v آmd,10,"MetroMaps,",0
0,0,rft v آmd,10,Traveline,0
92,2,sbk zndgy,200000,خدمت,4
0,0,rft v آmd,10,Find,0
0,0,rft v آmd,10,Live,0
74,12,khryd,10000,اتوهاب,3
0,0,rft v آmd,10,Digifuel,0
0,0,rft v آmd,10,Offroad,0
0,0,rft v آmd,10,Map,0
74,20,rft v آmd,20000,بنت,4
0,0,rft v آmd,10,Vehicle,0
69,12,rft v آmd,200000,ترابرنت,4
0,0,rft v آmd,10,Police,0
0,0,rft v آmd,10,Speed,0
70,10,rft v آmd,50000,متروباس,4
49,37,rft v آmd,200000,اسنپ,3
0,0,rft v آmd,10,Live,0
76,12,rft v آmd,5000,Boating,4
0,0,rft v آmd,10,Street,0
0,0,rft v آmd,10,PassApp,0
0,0,rft v آmd,10,zTrip,0
0,0,rft v آmd,10,DaBus2,0
80,0,rft v آmd,1000,Bolt,4
0,0,rft v آmd,10,Rollr,0
0,0,rft v آmd,10,MOVE,0
0,0,rft v آmd,10,Singapore,0
0,0,rft v آmd,10,Under,0
0,0,rft v آmd,10,Croatia,0
0,0,rft v آmd,10,Greater,0
0,0,rft v آmd,10,Bilkraft,0
0,0,rft v آmd,10,FUTA,0
77,13,rft v آmd,10000,بُنت,4
0,0,rft v آmd,10,Moovizy,0
0,0,rft v آmd,10,Colorado,0
0,0,rft v آmd,10,Digital,0
0,0,rft v آmd,10,Zaragoza,0
0,0,rft v آmd,10,QuickShifter,0
0,0,rft v آmd,10,Live,0
0,0,rft v آmd,10,GNET,0
0,0,rft v آmd,10,Accurate,0
0,0,rft v آmd,10,gMapsSpeed,0
0,0,rft v آmd,10,WorkPlan,0
0,0,rft v آmd,10,Transport,0
76,5,amvr maly,500000,آیتول,4
0,0,rft v آmd,10,Kwik,0
0,0,rft v آmd,50,WiFi,0
0,0,rft v آmd,10,SWB,0
84,16,rft v آmd,2000,رورو,4
71,12,rft v آmd,2000,GPS,3
0,0,rft v آmd,10,Elevation,0
58,31,sbk zndgy,10000,هاب,3
0,0,rft v آmd,10,Speed,0
24,61,rft v آmd,100000,باربرگ,2
0,0,rft v آmd,10,Maps,0
0,0,rft v آmd,10,VAH,0
0,0,rft v آmd,10,Melbourne,0
0,0,rft v آmd,10,Point,0
0,0,rft v آmd,10,Live,0
74,6,rft v آmd,100000,Live,4
72,10,rft v آmd,20000,Keys,4
89,0,rft v آmd,2000,Save,4
75,4,rft v آmd,500000,مترو,4
0,0,rft v آmd,10,Smart,0
0,0,rft v آmd,10,Satellite,0
0,0,rft v آmd,10,London,0
0,0,rft v آmd,10,Korea,0
64,18,khryd,100000,کارنامه,3
0,0,rft v آmd,10,FlightIntel,0
0,0,rft v آmd,10,Spain,0
0,0,rft v آmd,10,Safari,0
0,0,rft v آmd,10,GPS,0
0,0,rft v آmd,10,اسکب,0
0,0,rft v آmd,10,Compass,0
0,0,rft v آmd,10,Metro,0
0,0,rft v آmd,10,Trailblazer,0
74,3,rft v آmd,10000,ماشین,4
51,23,rft v آmd,20000,آنلاین,3
76,6,rft v آmd,500000,قبله,4
0,0,rft v آmd,10,Night,0
0,0,rft v آmd,10,Tractor,0
0,0,rft v آmd,10,Trains,0
86,0,rft v آmd,10000,GPS,4
0,0,rft v آmd,10,GPS,0
0,0,rft v آmd,10,Area,0
0,0,rft v آmd,10,No,0
0,0,rft v آmd,10,My,0
0,0,rft v آmd,10,POGO,0
100,0,rft v آmd,2000,Handy,5
0,0,rft v آmd,10,Street,0
0,0,rft v آmd,10,V/Line,0
0,0,rft v آmd,10,MCTS,0
0,0,rft v آmd,10,PARKEE,0
0,0,rft v آmd,10,Taximeter,0
0,0,rft v آmd,10,Ben,0
0,0,rft v آmd,10,vesseltracker.com,0
0,0,rft v آmd,10,Compass,0
0,0,rft v آmd,10,Goes,0
0,0,rft v آmd,10,Rozklad.in.ua,0
59,23,rft v آmd,20000,Live,3
0,0,rft v آmd,10,Vehicle,0
0,0,rft v آmd,10,Door,0
70,20,sfr,1000,مایرمپ(راهنما,4
0,0,rft v آmd,10,Military,0
88,13,rft v آmd,2000,Live,4
0,0,rft v آmd,10,Zaragoza,0
0,0,rft v آmd,100,Fake,0
69,18,rft v آmd,100000,الوپیک,4
0,0,rft v آmd,10,Find,0
69,14,rft v آmd,100000,Petal,4
79,10,sbk zndgy,200000,آچاره,4
0,0,rft v آmd,10,Fuelly,0
0,0,rft v آmd,10,my,0
0,0,rft v آmd,10,OBDKey,0
0,0,rft v آmd,10,PathAway,0
0,0,rft v آmd,10,Singapore,0
0,0,rft v آmd,10,Fuelman,0
0,0,rft v آmd,10,"Radar,",0
73,17,abzarha,2000,اجارو,3
100,0,rft v آmd,10,GPS,5
0,0,rft v آmd,10,Red,0
0,0,rft v آmd,10,Israel,0
93,7,rft v آmd,100,حول,4
0,0,rft v آmd,10,GPS,0
82,7,rft v آmd,5000,Moovit,4
0,0,rft v آmd,10,Podorozhka,0
0,0,rft v آmd,10,UK,0
0,0,rft v آmd,10,Map,0
78,5,sfr,20000,نقشه,4
0,0,rft v آmd,10,Train,0
68,15,rft v آmd,4000000,اسنپ,3
0,0,rft v آmd,10,WBus,0
65,10,rft v آmd,10000,GPS,4
0,0,rft v آmd,10,uParcel,0
58,17,rft v آmd,2000,Area,4
73,9,rft v آmd,200000,فرمون,4
0,0,rft v آmd,10,TA,0
59,21,rft v آmd,50000,جاده,3
0,0,rft v آmd,10,GPS,0
0,0,rft v آmd,10,Offline,0
0,0,rft v آmd,10,Headunit,0
0,0,rft v آmd,10,OMV,0
0,0,rft v آmd,10,MiWay,0
82,0,rft v آmd,5000,GPS,4
0,0,rft v آmd,10,Mer,0
0,0,rft v آmd,10,Live,0
0,0,rft v آmd,10,OKQ8,0
0,0,rft v آmd,10,Traffic,0
0,0,rft v آmd,10,Street,0
80,11,rft v آmd,5000,تاکسی,4
0,0,rft v آmd,10,Live,0
0,0,rft v آmd,10,Impulse,0
78,4,rft v آmd,5000,Area,4
0,0,rft v آmd,10,Smartplay,0
0,0,rft v آmd,10,tpgPreview,0
0,0,rft v آmd,10,Easy,0
63,24,rft v آmd,20000,اعلام,2
87,4,rft v آmd,5000,Radarbot,4
61,23,sfr,500000,Taxsee,3
0,0,rft v آmd,10,GPS,0
0,0,rft v آmd,10,LiveView,0
0,0,rft v آmd,10,Garmin,0
0,0,rft v آmd,10,Maps,0
0,0,rft v آmd,10,Transport,0
74,13,rft v آmd,100000,بهترین,4
0,0,rft v آmd,10,BikeInfo,0
67,5,rft v آmd,50000,Gps,4
74,5,rft v آmd,200000,استعلام,4
0,0,rft v آmd,10,GPS,0
0,0,rft v آmd,10,VOR,0
0,0,rft v آmd,10,Vision,0
83,13,rft v آmd,20000,GPS,4
0,0,rft v آmd,10,Bucharest,0
0,0,rft v آmd,10,Sharktivity,0
0,0,rft v آmd,10,Discovery,0
67,33,rft v آmd,100,سامانه,3
0,0,rft v آmd,10,Live,0
0,0,rft v آmd,10,Truck,0
67,18,rft v آmd,2000,راجت,4
0,0,rft v آmd,10,Voice,0
66,23,rft v آmd,20000,شیپ,3
0,0,rft v آmd,10,GPS,0
63,12,sfr,5000,نقشه,4
79,10,rft v آmd,2000,زیرو,4
0,0,rft v آmd,10,Deliveries,0
0,0,rft v آmd,10,CAR,0
0,0,rft v آmd,10,GPS,0
0,0,rft v آmd,10,Glob,0
0,0,rft v آmd,10,Mistral,0
0,0,rft v آmd,10,Where,0
0,0,rft v آmd,10,G7,0
86,0,rft v آmd,1000,Gaia,4
66,18,rft v آmd,10000,تاکسی,4
0,0,rft v آmd,10,Barcelona,0
0,0,rft v آmd,10,American,0
79,14,rft v آmd,1000,تاکسی,4
58,16,rft v آmd,5000,GPS,4
0,0,rft v آmd,10,تاکسی,0
0,0,rft v آmd,10,Bi,0
0,0,rft v آmd,10,Square,0
0,0,rft v آmd,10,PickmeApp,0
0,0,rft v آmd,10,Tracker,0
0,0,rft v آmd,10,Live,0
77,9,rft v آmd,4000000,Android,4
56,20,rft v آmd,10000,Gps,3
0,0,rft v آmd,10,Earth,0
0,0,rft v آmd,10,Live,0
0,0,rft v آmd,10,Live,0
59,0,rft v آmd,10000,خودرو,4
0,0,rft v آmd,10,SailTimer™,0
100,0,rft v آmd,10,Zipway,5
67,23,rft v آmd,2000,جاست,3
0,0,rft v آmd,10,"ParkingLibre,",0
0,0,rft v آmd,10,GPS,0
65,13,rft v آmd,5000,GPS,4
0,0,rft v آmd,10,Live,0
0,0,rft v آmd,10,King,0
62,23,amvr maly,1000000,خلافی,3
88,4,rft v آmd,10000,ایران,4
61,20,rft v آmd,100000,راننده,3
56,24,rft v آmd,2000000,تپسی,3
0,0,rft v آmd,10,"Map,",0
0,0,rft v آmd,10,Street,0
74,6,rft v آmd,20000,Ulysse,4
0,0,rft v آmd,10,Onelap,0
0,0,rft v آmd,10,Earth,0
0,0,rft v آmd,10,fuelGR,0
0,0,rft v آmd,10,Colorado,0
73,13,آshpzy v rstvran,10000,رازقی,4
89,0,khryd,500,محصولات,4
0,0,آshpzy v rstvran,10,noknok,0
0,0,آshpzy v rstvran,50,TheFork,0
0,0,آshpzy v rstvran,10,Cost,0
0,0,آshpzy v rstvran,10,Go,0
0,0,آshpzy v rstvran,10,Keto,0
0,0,آshpzy v rstvran,10,Wineapp,0
80,13,آshpzy v rstvran,5000,آموزش,4
0,0,آshpzy v rstvran,10,LOLOL,0
81,12,آshpzy v rstvran,10000,غذارسان,4
100,0,آshpzy v rstvran,100,Lieferando.de,5
0,0,آshpzy v rstvran,10,Kids,0
0,0,آshpzy v rstvran,10,Apple,0
0,0,آshpzy v rstvran,10,Пятёрочка,0
0,0,آshpzy v rstvran,10,Mugg,0
0,0,آshpzy v rstvran,10,The,0
0,0,آshpzy v rstvran,10,رستوران,0
0,0,آshpzy v rstvran,10,Wow+,0
0,0,آshpzy v rstvran,10,Zapp,0
71,8,آshpzy v rstvran,50000,آشپز,4
0,0,آshpzy v rstvran,10,TGIF,0
0,0,sfr,50,Klook,0
0,0,آshpzy v rstvran,10,The,0
69,15,آshpzy v rstvran,200000,کوکپد,4
62,20,khryd,10000,جیجو,3
77,15,آshpzy v rstvran,1000,آنی,4
0,0,آshpzy v rstvran,10,Yogurtland,0
0,0,آshpzy v rstvran,10,Innit,0
0,0,آshpzy v rstvran,10,Keto,0
81,3,آshpzy v rstvran,1000000,آشپزی,4
62,14,abzarha,200000,غرفه,4
67,15,khryd,10000000,دیجیکالا,3
0,0,آshpzy v rstvran,10,Zack's,0
75,25,آshpzy v rstvran,1000,Yemeksepeti,4
0,0,آshpzy v rstvran,10,Melitta®,0
0,0,آshpzy v rstvran,10,Burpple,0
0,0,آshpzy v rstvran,10,Freddy’s,0
0,0,آshpzy v rstvran,10,Simple,0
0,0,آshpzy v rstvran,10,Frizor,0
73,4,آshpzy v rstvran,50000,انواع,4
0,0,آshpzy v rstvran,10,MySodexo,0
0,0,آshpzy v rstvran,10,Biryani,0
63,14,khryd,100000,پینکت،سفارش,4
74,17,آshpzy v rstvran,10000,نیمرو,4
0,0,آshpzy v rstvran,10,GoKhana,0
0,0,آshpzy v rstvran,10,Japanese,0
0,0,آshpzy v rstvran,10,All,0
0,0,آshpzy v rstvran,10,Bread,0
72,13,آshpzy v rstvran,10000,پیتزا,4
81,9,آshpzy v rstvran,1000,Kitchen,4
0,0,آshpzy v rstvran,10,Piki,0
0,0,آshpzy v rstvran,10,Healthy,0
0,0,آshpzy v rstvran,10,Turtle,0
0,0,آshpzy v rstvran,10,Swad,0
0,0,آshpzy v rstvran,10,Wedding,0
0,0,آshpzy v rstvran,10,Herbimore,0
78,17,آshpzy v rstvran,1000,الوفود,3
0,0,آshpzy v rstvran,10,Panarottis,0
0,0,آshpzy v rstvran,10,BeerTasting,0
0,0,آshpzy v rstvran,10,Byte,0
0,0,آshpzy v rstvran,10,پیتزاچی,0
100,0,آshpzy v rstvran,100,Wolt,5
0,0,آshpzy v rstvran,10,آویژه,0
100,0,آshpzy v rstvran,50,کتاب,5
0,0,آshpzy v rstvran,10,WaBa,0
0,0,آshpzy v rstvran,10,آشپزی,0
74,17,آshpzy v rstvran,50000,مستر,4
74,17,آshpzy v rstvran,5000,یولی,4
69,15,آshpzy v rstvran,10000,نارنج,4
0,0,آshpzy v rstvran,10,Cake,0
94,6,آshpzy v rstvran,2000,فرنگ,5
0,0,آshpzy v rstvran,10,Jack's,0
0,0,آshpzy v rstvran,10,Fast,0
0,0,آshpzy v rstvran,10,Knight,0
0,0,آshpzy v rstvran,50,فورجی,4
47,34,khryd,100000,دیجیکالا,3
100,0,آshpzy v rstvran,10,الو۶۴,5
48,32,khryd,3000000,اکالا,2
88,8,آshpzy v rstvran,10000,دیدو,4
0,0,آshpzy v rstvran,10,McDelivery,0
0,0,آshpzy v rstvran,10,Barakat,0
71,10,آshpzy v rstvran,20000,دستور,4
0,0,آshpzy v rstvran,10,Club,0
0,0,آshpzy v rstvran,10,Doll,0
75,18,آshpzy v rstvran,5000,تک,4
0,0,آshpzy v rstvran,10,Ajay’s,0
0,0,آshpzy v rstvran,10,BrewDog,0
0,0,آshpzy v rstvran,10,Jedlo,0
0,0,آshpzy v rstvran,10,America's,0
0,0,آshpzy v rstvran,10,Vitamix,0
0,0,آshpzy v rstvran,10,"50,000",0
0,0,آshpzy v rstvran,10,Marathi,0
75,9,آshpzy v rstvran,20000,کیک,4
87,2,آshpzy v rstvran,100000,آشپزخونه,4
0,0,آshpzy v rstvran,10,Costa,0
0,0,آshpzy v rstvran,10,qMenu,0
0,0,آshpzy v rstvran,10,Paneer,0
0,0,آshpzy v rstvran,10,PH,0
0,0,آshpzy v rstvran,10,Wine,0
0,0,آshpzy v rstvran,10,Qooxy,0
0,0,آshpzy v rstvran,10,Spanish,0
0,0,آshpzy v rstvran,10,Sharbat,0
0,0,آshpzy v rstvran,10,More,0
58,16,آshpzy v rstvran,2000000,اسنپ,3
77,3,khryd,10000,ترنج,4
0,0,آshpzy v rstvran,10,Diabetic,0
0,0,آshpzy v rstvran,10,Simple,0
79,14,آshpzy v rstvran,20000,فیلم,4
48,36,khryd,10000,مامانپز,3
0,0,آshpzy v rstvran,10,Butlin’s,0
0,0,آshpzy v rstvran,10,BrewR,0
0,0,آshpzy v rstvran,10,Domino's,0
100,0,آshpzy v rstvran,1000,talabat,5
0,0,آshpzy v rstvran,10,Third,0
83,6,آshpzy v rstvran,20000,بازی,4
0,0,آshpzy v rstvran,10,CellWine,0
0,0,آshpzy v rstvran,10,Ahlan,0
0,0,آshpzy v rstvran,10,Christmas,0
70,5,آshpzy v rstvran,100000,فلافل,4
0,0,آshpzy v rstvran,10,کاله,0
0,0,آshpzy v rstvran,10,Gyan,0
0,0,آshpzy v rstvran,10,Freepour,0
100,0,آshpzy v rstvran,10,وارفود,5
0,0,آshpzy v rstvran,10,ACN,0
71,14,khryd,20000,دتال,4
0,0,آshpzy v rstvran,10,My,0
0,0,آshpzy v rstvran,10,Veg,0
0,0,آshpzy v rstvran,10,Club,0
0,0,آshpzy v rstvran,10,Factor_,0
0,0,آshpzy v rstvran,10,Chicken,0
0,0,آshpzy v rstvran,10,Paneer,0
0,0,آshpzy v rstvran,10,New,0
69,13,آshpzy v rstvran,100000,آشپزی,4
70,20,khryd,20000,سلوا،,4
0,0,آshpzy v rstvran,10,Haven,0
0,0,آshpzy v rstvran,10,The,0
0,0,آshpzy v rstvran,10,Parkdean,0
0,0,آshpzy v rstvran,10,HIPBAR,0
0,0,آshpzy v rstvran,10,Home,0
0,0,آshpzy v rstvran,10,Hopt,0
0,0,آshpzy v rstvran,10,Sortizy,0
0,0,آshpzy v rstvran,10,Juice,0
0,0,آshpzy v rstvran,10,TipTop,0
100,0,آshpzy v rstvran,10,آقای,5
82,4,آshpzy v rstvran,100000,دلینو,4
67,0,آshpzy v rstvran,100,Deliveroo,4
0,0,آshpzy v rstvran,10,Turkey,0
0,0,آshpzy v rstvran,10,Dinner,0
0,0,آshpzy v rstvran,10,Holiday,0
0,0,آshpzy v rstvran,10,Pizza,0
0,0,آshpzy v rstvran,10,"Mocktails,",0
0,0,آshpzy v rstvran,10,FlyHWG,0
0,0,آshpzy v rstvran,10,eMeals,0
0,0,آshpzy v rstvran,10,fas,0
0,0,آshpzy v rstvran,10,CellarTracker,0
69,7,آmvzsh,20000,33نوع,4
0,0,آshpzy v rstvran,10,AM,0
76,5,آshpzy v rstvran,50000,لذت,4
0,0,آshpzy v rstvran,10,Koinz,0
77,5,khryd,2000,بانان,4
0,0,آshpzy v rstvran,10,POTLAM,0
81,2,آshpzy v rstvran,50000,آموزش,4
0,0,آshpzy v rstvran,10,Vegan,0
76,8,khryd,20000,هایپرچی,4
87,7,آshpzy v rstvran,20000,عمو,4
0,0,آshpzy v rstvran,10,WEIQ,0
0,0,آshpzy v rstvran,10,Fuji,0
0,0,آshpzy v rstvran,10,Azgo,0
0,0,آshpzy v rstvran,10,Einstein,0
0,0,آshpzy v rstvran,10,Saucey,0
0,0,آshpzy v rstvran,10,Cocktail,0
0,0,آshpzy v rstvran,10,Mountain,0
0,0,آshpzy v rstvran,10,Forks,0
0,0,آshpzy v rstvran,10,Menu,0
0,0,آshpzy v rstvran,10,Tadka,0
0,0,آshpzy v rstvran,10,ZUS,0
0,0,آshpzy v rstvran,10,О'КЕЙ,0
63,23,khryd,5000,مزرعه,4
41,45,khryd,200000,بازرگام,2
0,0,آshpzy v rstvran,10,Pret,0
54,32,khryd,5000,نونت,3
62,19,آshpzy v rstvran,20000,جیبی,3
0,0,آshpzy v rstvran,10,Cooking,0
0,0,آshpzy v rstvran,10,Chowman,0
67,12,khryd,500000,اسنپمارکت,4
82,15,آshpzy v rstvran,5000,آریو,4
68,17,آshpzy v rstvran,10000,پانو,3
0,0,آshpzy v rstvran,10,Best,0
0,0,آshpzy v rstvran,10,City,0
0,0,آshpzy v rstvran,10,Crisfood,0
0,0,آshpzy v rstvran,10,Pork,0
0,0,آshpzy v rstvran,10,Drink,0
